,Tweet,HS,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
1272,cantik anggun iriana bese a madam pengliyuan istri presiden jinping vila diaoyutai state guest house beijing r bunga euy                 hq mt,0,0,0,0,0,0
1273,ulama fashion                 nm,0,0,0,0,0,0
1274,video presiden jokowi iriana tokyo jepang juli indonesia                 o,0,0,0,0,0,0
1275,tampang bunuh bayar                 f,1,1,0,0,0,0
1276,darah dingin                 nz,0,0,0,0,0,0
1277,santorinissun iya,0,0,0,0,0,0
1278,selamat pagi bahagia,0,0,0,0,0,0
1279,aseeekkk simak bang el titip                 wp,0,0,0,0,0,0
1280,rabu,0,0,0,0,0,0
1281,periksa tinggal,0,0,0,0,0,0
1282,pagi paman,0,0,0,0,0,0
1283,pamit presiden jokowi iriana be olak tokyo jepang juli bandar udara beijing,0,0,0,0,0,0
1284,hati jalan lang,0,0,0,0,0,0
1285,halloo kakak pagiiii,0,0,0,0,0,0
1286,maaf anak tinggal akibat orang anak sangka tahan                 z im,0,0,0,0,0,0
1287,jokowi ikut,0,0,0,0,0,0
1288,indonesia keren                 ep,0,0,0,0,0,0
1289,ekspor buah nenas wow tau nenas ekspor manggis salak buah naga mantap,0,0,0,0,0,0
1290,bosowa ajang gaul z sengaja gerak roda ekonomi pro kontra kelola daya tarik wisatawan kadrun ikut,0,0,0,0,0,0
1291,bilang biar titit halal,0,0,0,0,0,0
1292,pas,0,0,0,0,0,0
1293,hallloooo                 l,0,0,0,0,0,0
1294,hegie bu sus presiden terus kerja jokowi jadi laut indonesia sepe i beliau jabat menteri ikan,1,1,0,0,0,0
1295,sebelas belas gubernur tutup ledak jabar rapi bersih indah sepe i sengaja anggap umpet,0,0,0,0,0,0
1296,tah,0,0,0,0,0,0
1297,aura mak emak odgj                 b,0,0,0,0,0,0
1298,mas makam maksud lintas agama,0,0,0,0,0,0
1299,ehe bilang,0,0,0,0,0,0
1300,lo mbak mita ulang selamat ulang mbak umur sehat rezeki bahagia lahir batin amin,0,0,0,0,0,0
1301,hmmm pikir,0,0,0,0,0,0
1302,eh diam selamat ulang gede umur nih majelis ulama indonesia,0,0,0,0,0,0
1303,bryno,0,0,0,0,0,0
1304,pagi mas                 f bv,0,0,0,0,0,0
1305,hallloooo siang bos sehat semangat                 d,0,0,0,0,0,0
1306,kakak selamat siang,0,0,0,0,0,0
1307,siang mbak                 b,0,0,0,0,0,0
1308,dana umat berkah koperasi bangkrut dengar,0,0,0,0,0,0
1309,mercyzheng waahhh ci zheng ulang leo girl selamat ulang umur cantik murah senyum mudah rezeki sehat bahagia hip hip uraaa,0,0,0,0,0,0
1310,untung celana kena hilang pagi mbak sunrise,0,0,0,0,0,0
1311,selamat pagi indonesia                 f,0,0,0,0,0,0
1312,h,0,0,0,0,0,0
1313,speechless ngulamak lo beliau wakil gubernur jabar                 f,0,0,0,0,0,0
1314,gaya kampung,1,1,0,0,0,0
1315,goreng jokowi periode hallloooo lo jadwal logika jokowi periode ubah undang undang makan heboh seliwer calon presiden keok                 oi,1,1,0,0,0,0
1316,hati jalan presiden doa bismillah tawakkaltu alallah haula quwwata illa billahil aliyil azim moga capai pulang tanah air selamat amin,0,0,0,0,0,0
1317,hormat milik anak istimewa terima kasih,0,0,0,0,0,0
1319,cucu anak anak,0,0,0,0,0,0
1320,mbak selamat pagi,0,0,0,0,0,0
1321,ehe                 ys,0,0,0,0,0,0
1322,pipi apel,0,0,0,0,0,0
1323,sepe i emosi negatif menge i pokok,0,0,0,0,0,0
1324,leonita lestari bata merah beda kelas                 dx,0,0,0,0,0,0
1325,leonita lestari bata ringan batako telan biaya triliun                 c,0,0,0,0,0,0
1326,santorinissun kemenpu,0,0,0,0,0,0
1327,halloo selamat pagi kupi sehat semangat ya tetap garam dunia                 f x,0,0,0,0,0,0
1328,selamat pagi kang agustin                 jarang,0,0,0,0,0,0
1329,selamat pagi mbak sinta,0,0,0,0,0,0
1330,iya pagi ayam,0,0,0,0,0,0
1331,pagiii                 i,0,0,0,0,0,0
1332,selamat pagi mbak luke,0,0,0,0,0,0
1333,yess                 qe,0,0,0,0,0,0
1334,salah pic favorit ku kaleng berani                 iya p zy o,1,1,0,0,0,0
1335,cakep lo,0,0,0,0,0,0
1336,pas                 ao t,0,0,0,0,0,0
1337,ya sepe inya warna violet warna suka                 h,0,0,0,0,0,0
1338,tuju mbak nunung,0,0,0,0,0,0
1339,ya nama bacot,1,1,0,0,0,0
1340,santorinissun lihat nama                 vclqwc t,0,0,0,0,0,0
1341,leonita lestari beda hebel batako,0,0,0,0,0,0
1342,selamat pagi nusantara,0,0,0,0,0,0
1343,iriana jokowi bintang libra kelinci cantik berani sabar hati lembut sepe i beliau,0,0,0,0,0,0
1344,santorinissun anies calon presiden ai politik dukung penuh ambang batas,0,0,0,0,0,0
1345,sepe i bata ringan hebel benar pe andingan maaf kecewa optimis                 universitas brawijaya a,0,0,0,0,0,0
1346,santorinissun tepat selesai jabat lengser henti tengah jabat,1,1,0,0,0,0
1347,bomat oktober end,0,0,0,0,0,0
1348,video nya mam bakso,0,0,0,0,0,0
1349,santorinissun ngehekk sengaja rumah sakit jiwa cocok deh,0,0,0,0,0,0
1350,maman ismeth kangnanooo ngerik ce kang maman orang keren,0,0,0,0,0,0
1351,hegie ganjarpranowo aniesbaswedan erickthohir susipudjiastuti aisocmed pilih baik sila kompetisi sehat rekam jejak bu sus ganjar erick amat calon tarik usung calon presiden calon wakil presiden,0,0,0,0,0,0
1352,bennykeef ganjarpranowo aniesbaswedan erickthohir susipudjiastuti aisocmed bu sus orang laut indonesia moga ai politik dukung beliau,0,0,0,0,0,0
1353,hegie ai beliau kah jalur bebas                 vclqwc t,0,0,0,0,0,0
1354,link                 menang,0,0,0,0,0,0
1356,tugas sehat be ugas bahaya nih orang halu tingkat dewa,0,0,0,0,0,0
1357,panggung politik tutup presiden jokowi                 fa ba x,0,0,0,0,0,0
1358,panggung politik tutup,0,0,0,0,0,0
1359,ismeth kangnanooo pinjam ya tuing tuing tuing colok ismeth,0,0,0,0,0,0
1360,kangnanooo colok mata nama                 gy,1,1,0,0,0,0
1361,kuda,0,0,0,0,0,0
1362,selamat siang indonesia labu sapa welcome to the new                 zn,0,0,0,0,0,0
1363,mending jaga sehat                 x,0,0,0,0,0,0
1364,sifat resmi luncur alias                 iya,0,0,0,0,0,0
1365,selamat pagi jokowi selamat pagi nusantara jokowi bese a iriana gedung sarinah beli produk indonesia bera i bantu ekonomi daerah                 my h b,0,0,0,0,0,0
1366,waahhh suhu jarang mentwit ya,0,0,0,0,0,0
1367,merek pricenya,1,0,1,0,0,0
1368,kena tolong drama mewek maaf materai bosan lihat                 og,0,0,0,0,0,0
1369,misteri roy suryo pecah                 r,0,0,0,0,0,0
1370,main main main ajar toleransi santuyy hadap beda harap anak indonesia merdeka agama stop,0,0,0,0,0,0
1371,amin dek sena ganteng banget,0,0,0,0,0,0
1372,rang orang kenal mbak kepak karno orang tau                 gue k,0,0,0,0,0,0
1373,nasehat,0,0,0,0,0,0
1374,madebylaluna neng luna cucu bukti disleding,0,0,0,0,0,0
1375,selamat anak nasional                 q,0,0,0,0,0,0
1376,tau,0,0,0,0,0,0
1377,sebelas belas                 f,0,0,0,0,0,0
1378,santorinissun lupa bebas bryno,0,0,0,0,0,0
1379,yam                 v,0,0,0,0,0,0
1380,monsterhiphoop erickthohir yess mesti perhati look ujung meja rawan jatuh                 ov,0,0,0,0,0,0
1381,erickthohir tepat baju kurung busana wanita khas melayu kebaya sepe i                 disc jockey l,0,0,0,0,0,0
1382,selamat anak nasional                 ys iya,0,0,0,0,0,0
1383,santorinissun nakalll by the way selamat anak ya titip elus sayang bryno                 h,0,0,0,0,0,0
1384,erickthohir erick erickthohir sila depan display atur unjung nyaman,0,0,0,0,0,0
1385,woohh hapus twitnya monsta monsterhiphoop mentwit,0,0,0,0,0,0
1386,cowok pintar,0,0,0,0,0,0
1387,kemarin setor,0,0,0,0,0,0
1388,sarinah by the way erick kemarin resmi gedung sarinah buk iriana borong,0,0,0,0,0,0
1389,kalimantan kah,0,0,0,0,0,0
1390,rumah pohon listrik,0,0,0,0,0,0
1391,percaya mbak kepak tjapt bukti kemarin beli daging dagang kenal,0,0,0,0,0,0
1392,ups                 mb,0,0,0,0,0,0
1393,ayamsegar santorinissun halo nih video                 v,0,0,0,0,0,0
1394,monsta monsterhiphoop uwit masuk mending beli ikan,0,0,0,0,0,0
1395,selamat ulang istri mas umur sehat rahmat kasih amin,0,0,0,0,0,0
1396,bantu cici zheng,0,0,0,0,0,0
1397,jokowi amin,0,0,0,0,0,0
1398,mx,0,0,0,0,0,0
1399,jahat                 p,0,0,0,0,0,0
1400,hatur selamat siang selamat sumping kota bandung selamat siang selamat kota bandung moga mbak pelangi enjoy bandung tari tari sambut tamu agung,0,0,0,0,0,0
1401,santorinissun mas santo santorinissun pergi yuk kibas poni gandeng tangan mas santo dua pergi noleh,0,0,0,0,0,0
1402,santorinissun minggir ajak,0,0,0,0,0,0
1403,jokowi,1,1,0,0,0,0
1405,karma nyata iya,1,1,0,1,0,0
1406,santorinissun yam rizieq usaha panggung jokowi halang wiranto ulama santuyy belah jokowi                 yb k z,1,1,0,0,0,0
1407,tau,0,0,0,0,0,0
1408,tangan wiranto halang dekat jokowi,0,0,0,0,0,0
1409,no pic hoaks tjapt,0,0,0,0,0,0
1410,lo ini kupi                 uang muka,0,0,0,0,0,0
1411,beda server,0,0,0,0,0,0
1412,beda server suruh pikir pakai logika,1,1,0,0,0,0
1413,beda server,0,0,0,0,0,0
1414,halloo saudara boleee   kesana biar mabuk agama,1,1,0,1,0,0
1415,selamat pagi mbak laksmee,0,0,0,0,0,0
1416,pagi mbak sehat mbak,0,0,0,0,0,0
1418,ditwitter ngupi om biar ramai,0,0,0,0,0,0
1419,selamat pagi bang edwin ngupi,0,0,0,0,0,0
1420,jokowi pagi ayammm                 c,0,0,0,0,0,0
1421,e,0,0,0,0,0,0
1422,kuat pilot kena serang terbang,0,0,0,0,0,0
1423,buaya putih pagi mbak sinta                 gy fj,0,0,0,0,0,0
1424,selamat pagi mbak baby,0,0,0,0,0,0
1425,bu pagiii,0,0,0,0,0,0
1426,pasu aman presiden kalah cepat basuki,1,0,1,0,0,0
1427,selamat pagi jokowi pulau,0,0,0,0,0,0
1428,roosfeary jokowi gede ransel ukraina kemarin,0,0,0,0,0,0
1429,the choice is hidup pilih juara te darah air mata terima kasih threadnya cici zheng                 z,0,0,0,0,0,0
1430,istri korban hatur terima kasih kakak z,0,0,0,0,0,0
1431,lhaa bangun tidur tertawa lihat benar euy main sembunyi milo,0,0,0,0,0,0
1432,tim simak twitter                 db,0,0,0,0,0,0
1433,seruanhl rizmaya kupi sendok piring kecil bu iriana minum kupi,0,0,0,0,0,0
1434,roosfeary jokowi bhaaa ransel gendong iriana misteri isi ya permen minum makan ringan mode on,0,0,0,0,0,0
1435,ayamsegar weehhh boleee anggota pulici kayak lebah,0,0,0,0,0,0
1436,santuyy karma salah                 v,1,1,0,1,0,0
1437,tiga,0,0,0,0,0,0
1438,romantis                 kg,0,0,0,0,0,0
1439,jokowi masker jokowi sehat sakit derita jokowi,1,1,0,0,0,0
1440,arang sajak gue peduli                 qw,0,0,0,0,0,0
1441,arang sajak getter slow gue mubahalah ari kaum sehat hidup                 ywi,1,1,0,0,0,0
1442,jokowi sila nyinyir,1,1,0,0,0,0
1443,jokowi bahagia cipta                 rumah sakit,0,0,0,0,0,0
1444,hegie,0,0,0,0,0,0
1445,ups                 h f,0,0,0,0,0,0
1446,cc mbak nita leonita lestari tuuhhh monsta,0,0,0,0,0,0
1447,strike bravo b tau,0,0,0,0,0,0
1448,ceria                 a,0,0,0,0,0,0
1449,strike bravo b jokowi jatah menteri sesuai presiden ai wajar,0,0,0,0,0,0
1450,amin selamat ulang adik sepupu umur sehat mudah rezeki lurus jalan hidup ceria lindung hip hip uraaa,0,0,0,0,0,0
1451,marquez                 i,0,0,0,0,0,0
1452,bagi juragan,1,1,0,0,0,0
1453,pisang tah,0,0,0,0,0,0
1454,arang sajak santuyy bang arang sajak a i amin sih peang getter slow nge i geter geter goblok getter slow mam mubahalah anjaaayyyy,1,1,0,0,0,0
1455,hegie salah server,0,0,0,0,0,0
1456,kecap,0,0,0,0,0,0
1457,ulang,0,0,0,0,0,0
1458,pilih rk kang kena isu patung pokok partai adil sejahtera,0,0,0,0,0,0
1459,presiden ana langsung beliau jenguk almarhum presiden habibie                 a,1,1,0,0,0,0
1460,monsterhiphoop strike bravo b biar gampang disleding,0,0,0,0,0,0
1461,rk aju gubernur jabar harap wali kota mulyadi paham agama jabar taat,0,0,0,0,0,0
1462,monstaaaaaa monsterhiphoop bryno sepatu,0,0,0,0,0,0
1463,maaf anak scbd kenal                 fk,0,0,0,0,0,0
1464,cewek takut,0,0,0,0,0,0
1465,kemarin teriak islamphobia tea,0,0,0,0,0,0
1466,selamat pagi kang dicky,0,0,0,0,0,0
1467,coba lupa kenang pahit anggap ondel ondel,0,0,0,0,0,0
1468,strike bravo b jokowi lepas presiden bu mega tambah menteri kasih orang sepe i beliau pilih orang ai,0,0,0,0,0,0
1469,kangdickyajah a wanita nyata,0,0,0,0,0,0
1470,pagi indonesia                 z,0,0,0,0,0,0
1471,strike bravo b ahok jokowi ganjar bu risma bang budiman bang adi ai anu kaleng mbak kepak wakil emak,1,1,0,0,0,0
1472,selamat pagi keren cangkir kupi awal bangga moga masuk perintah bakti negeri amin,0,0,0,0,0,0
1473,strike bravo b untung dukung ai,0,0,0,0,0,0
1474,bebas mesti diam masuk pilih presiden aman                 fm b k,1,1,0,0,0,0
1475,hiyaaakkkk                 cj lj i,0,0,0,0,0,0
1477,waspada,0,0,0,0,0,0
1478,beliau masuk,0,0,0,0,0,0
1479,tenang yam beliau segar sehat tanda negara perhati gizi mari dukung beliau moga kinclong,0,0,0,0,0,0
1480,istri jamin,0,0,0,0,0,0
1481,coba maki kupi encer ya,0,0,0,0,0,0
1482,brunowicaksono teman teman tetangga,0,0,0,0,0,0
1483,brunowicaksono iqra                 qiomgomk,0,0,0,0,0,0
1484,maaf bos beda kualitas                 qiomgomk,0,0,0,0,0,0
1485,sang istri korban celaka timpa putri suka ambil pic tolong putri,1,0,1,0,0,0
1486,baby alien tolong bahas bang el sleding o tuman                 r,0,0,0,0,0,0
1487,kuat kakak oke,0,0,0,0,0,0
1488,beda kelas                 qiomgomk,0,0,0,0,0,0
1489,ri,0,0,0,0,0,0
1490,gajahpolkadot polkadot rajin mandi polkadot,1,1,0,0,0,0
1491,gajahpolkadot ya,0,0,0,0,0,0
1492,iya tuju baik mas gibran solo ganti ganjar wali kota semarang solo mas gibran langsung daerah khusus ibukota ya serah bu mega jokowi mas gibran,0,0,0,0,0,0
1493,istri ya jadi jamin,0,0,0,0,0,0
1494,k,0,0,0,0,0,0
1495,adham aurora izin panggil pakai eneng nama ya neng aurora aurora putri cerita neng nama aurora,1,0,1,0,0,0
1497,adham mata bagus nama,0,0,0,0,0,0
1498,aryprasetyo didik anak usia anak tk biar teman gampang nama,0,0,0,0,0,0
1499,cancer girl romantis ya salam sayang bu dokter,0,0,0,0,0,0
1500,baby bump mbak kahiyang ayu                 a,0,0,0,0,0,0
1501,sakit by the way cepat sembuh ya mbak tya,0,0,0,0,0,0
1502,f,0,0,0,0,0,0
1503,pagiiii                 to iya,0,0,0,0,0,0
1504,bebas syarat bos,0,0,0,0,0,0
1505,direct message,0,0,0,0,0,0
1506,wisata budaya ekonomi bangkit,0,0,0,0,0,0
1507,pagi bos sehat semangat ya lagu suasana hati booster                 fc cq,0,0,0,0,0,0
1508,pagi koh have a nice day,0,0,0,0,0,0
1509,bhaaa ciduk mas gibran,0,0,0,0,0,0
1510,benedictus amin,0,0,0,0,0,0
1511,bentuk angin,0,0,0,0,0,0
1512,selamat ulang koh ben umur sehat mudah rezeki sukses amin                 r,0,0,0,0,0,0
1513,dunia,0,0,0,0,0,0
1514,sulistyo marquez tau,0,0,0,0,0,0
1515,facenya cantik manis hidung sepe i mbak versi,0,0,0,0,0,0
1516,emiralisal sulistyo marquez baca linknya mempe ahankan janin mbak annisa bedrest kurang giat sosial beda pandang politik hilang manusia,0,0,0,0,0,0
1517,sulistyo marquez gantung fisik sang ya fisik bagus sembuh cepat,0,0,0,0,0,0
1518,baby alien,0,0,0,0,0,0
1519,umur hidup atuh,0,0,0,0,0,0
1520,orang indonesia dunia                 o,0,0,0,0,0,0
1521,menteri agama ri didik dokter berat bego lulus kualitas dokter,0,0,0,0,0,0
1522,kayak bikin islam                 l q,1,1,0,1,0,0
1523,selamat ulang romo umur sehat ceria amin                 e k,0,0,0,0,0,0
1524,salah wakil presiden halal majelis ulama indonesia kait ganja medis apresiasi ganja medis ganja,0,0,0,0,0,0
1525,naik tah bensin biar rugi,1,0,1,0,0,0
1526,pohon randu bandung ketemu tempat aneh emen suci suci jalan utama sepe i jalan daerah jawa,0,0,0,0,0,0
1527,benedictus coklat khusus pabrik coklat kilo kayak cha kilo patah beng,0,0,0,0,0,0
1528,delfi depan toko coklat kilo lo beli situ,0,0,0,0,0,0
1529,rip dukacita mbak niel,0,0,0,0,0,0
1530,marquez kuret,0,0,0,0,0,0
1531,marquez baca linknya bos nih                 ep,0,0,0,0,0,0
1532,mbak annisa wanita tangguh usaha mempe ahankan hamil istirahat bulan bedrest takdir janin kuret metode baru pulih cepat                 r ki,0,0,0,0,0,0
1533,amin moga baik tular ya romo,0,0,0,0,0,0
1534,adham eh bangun boci semangaattt,0,0,0,0,0,0
1536,asa akun lo aktif mentwit follow ditemlen like komen,1,1,0,0,0,0
1537,tol udara subsidi perintah,1,0,1,0,0,0
1539,basaillive anggap risiko jual,0,0,0,0,0,0
1540,mansek mangat rotan rotan kicik baby,0,0,0,0,0,0
1541,in onde nya sepe i tertawa,0,0,0,0,0,0
1542,lucu                 o,0,0,0,0,0,0
1543,aahhh lupa mbak bening nyebrang pulau pantas harga mahal,0,0,0,0,0,0
1544,k bandung,0,0,0,0,0,0
1545,santorinissun                 up,0,0,0,0,0,0
1546,mbak yvonne pagiii,0,0,0,0,0,0
1547,lucu pagi mbak baby,0,0,0,0,0,0
1548,ya mbak sinta selamat pagi,0,0,0,0,0,0
1549,tuju pagi om dicky                 l,0,0,0,0,0,0
1550,pagi ayammmm,0,0,0,0,0,0
1551,buset macet notifikasi cek tauknya bicara isi,0,0,0,0,0,0
1552,nderrr cinta doa kuat                 disc jockey,0,0,0,0,0,0
1553,whaa gede tas little girl,0,0,0,0,0,0
1554,selamat pagi cangkir kupi langsung jokowi,0,0,0,0,0,0
1555,kang kakak lumayan makan                 c,0,0,0,0,0,0
1556,your choice,0,0,0,0,0,0
1557,sih yess scbd klitih ajar mabuk agama bukti bahagia sederhana ekonomi                 a,0,0,0,0,0,0
1558,hapus twitnya pic dukung yess misi pagiiii,0,0,0,0,0,0
1559,r simpel follow akun gadang gadang calon r amat pikir hasil kerja catat pilih buzzer baik prestasi,0,0,0,0,0,0
1560,ketemu aneh bang ketemu makhluk halus,0,0,0,0,0,0
1561,bohong fakta                 e u siwe,1,0,1,0,0,0
1562,ambil jabat pagi nusantara,0,0,0,0,0,0
1563,cantik mbak,0,0,0,0,0,0
1564,baca nada ya salak cilik,1,1,0,0,0,0
1565,asyik minum kupi beli                 t,0,0,0,0,0,0
1566,iya tonton bf rumah tangga konon tambah hubung,0,0,0,0,0,0
1567,ajak ya pulici                 st,0,0,0,0,0,0
1568,ganjar tonton blue film any komen,0,0,0,0,0,0
1569,good timbul percaya                 l,1,1,0,0,0,0
1570,salah presiden aktif dimedsos step by step program nya warga tiga penuh syarat baik ganjar,0,0,0,0,0,0
1571,anggar renovasi lantai menteri kerja rumah rakyat                 wp,0,0,0,0,0,0
1572,aman,0,0,0,0,0,0
1573,vaksin alam,1,1,0,0,0,0
1574,rip,0,0,0,0,0,0
1575,boosternya monsta,0,0,0,0,0,0
1576,sih presiden sipil wakil presiden militer bolee pilih pas andika muda sehat,0,0,0,0,0,0
1577,terima kasih orang senang lihat salib kubur,0,0,0,0,0,0
1578,tinggal boci,0,0,0,0,0,0
1579,kayak harap masyarakat lupa isu asyik,0,0,0,0,0,0
1580,adham like dari,0,0,0,0,0,0
1581,mbak by the way maksi,0,0,0,0,0,0
1582,umum dengar hai dengar                 az,0,0,0,0,0,0
1583,cari awat semangaattt                 insinyur,0,0,0,0,0,0
1584,tinggal anggur,1,1,0,0,0,0
1585,khusus jalan jamin,0,0,0,0,0,0
1586,selamat pagi bang agustin                 s,0,0,0,0,0,0
1587,selamat pagi cantiiikkk                 p,0,0,0,0,0,0
1588,pagi bang wanta,0,0,0,0,0,0
1589,selamat pagi mbak sinta amin                 si,0,0,0,0,0,0
1590,amin ayam main                 i,0,0,0,0,0,0
1591,amin pagi om dicky                 rr,0,0,0,0,0,0
1592,ahok bukti,1,1,0,0,0,0
1593,shalom aleichem,0,0,0,0,0,0
1594,citra ikut nongki                 by the way f,0,0,0,0,0,0
1595,buset buang akhlak lepas mangsa ikan untung bawa,0,0,0,0,0,0
1596,pagi mbak baby,0,0,0,0,0,0
1597,waahhh keren luurr yuk married bingung serah kontak dik sena,0,0,0,0,0,0
1598,luas baca gaul agama kualitas manusia,0,0,0,0,0,0
1599,timbul nyaman tingkat percaya tentara nasional indonesia andai listyo sigit tiru tegas panglima andika                 v oh e,0,0,0,0,0,0
1600,admin gerindra asyik muda ai contoh kerja admin om prabowo ulah ikan buntel ferry nyungsep gerindra,1,0,1,0,0,0
