,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
1866,"@WidyoLita HBD Oshi sayang..
🤗🤗🤗🥳🥳🥳🥳..
Panjang umur, sehat n bolee sedikiiit nakal yaa.. 
Aamiin... https://t.co/qwJnDoigZv",0,0,0,0,0,0,0
1867,"Disaat Islam di Indonesia tercabik-cabik karena ulah oknum penganutnya..

Disaat itulah rindu begitu terasa akan kehadiran ulama2 seperti Gus Dur, Buya.. https://t.co/jPwkj5haMP",0,0,0,0,0,0,0
1868,"@OmDickyajah @Tonga_B_Nixon @HeNdiBur Satire??
Cari dulu latar belakangnya sebelum ngetwit.
https://t.co/dllZZDUSG0",0,0,0,0,0,0,0
1869,"Alhamdulillah..
Bravo Kemenag dan terus proses hukum kasus pencabulan ini pak pulici.
https://t.co/m0FcWNYTWr",0,0,0,0,0,0,0
1870,"@KKampul Udah Boss, juga dapet gelar dr honoris causa dari ITS gitu..
https://t.co/WsWtTlUtUy",0,0,0,0,0,0,0
1871,@AciLondon @SantorinisSun Waahh bisa ditanya tuh ma bu Retno.. @Menlu_RI https://t.co/S6po96hgte,0,0,0,0,0,0,0
1872,"@didit_71031 @PFTee @mohmahfudmd Segitu mah kecil...
Neehhh... https://t.co/68Z5uIZsA2",0,0,0,0,0,0,0
1873,"@puspaswarna @lukasomanalu @CNNIndonesia Tentang stunting..
Terbaca tah sekarang??
Presiden Jokowi mengimbau agar ibu2 dapat mengatur jarak kelahiran.
https://t.co/Y43pG8u0pK",0,0,0,0,0,0,0
1874,"@Ayunin___ @AyaniMel Ini dong, cuma dari satu orang.
Berapa yang diberikan kepada nenek tersebut?? https://t.co/qmAq8kRG2y",0,0,0,0,0,0,0
1875,@YuanYuanithaa Keju.,0,0,0,0,0,0,0
1876,"@RANGERmounts Ntar sampe rumahnya, kerokan tuh kunti..
Masuk angin.",0,0,0,0,0,0,0
1877,@baroesy Kupimu encer yak.. https://t.co/Qc9DgvivCM,0,0,0,0,0,0,0
1878,@Luke_Bali Siang mbak Luke.. https://t.co/sXLibMxf3T,0,0,0,0,0,0,0
1879,"Yes..We are Ready👌

Bu Retno, kami padamu..
😍😍

https://t.co/x45qkRe6WX",0,0,0,0,0,0,0
1880,@bakcerpen SMA dan punya gelar honoris causa.,0,0,0,0,0,0,0
1881,"@ginger9916 Siaaanggg..
Aman tuh.. 🥳🥳🤗🤗🤗 https://t.co/8ew15LkcmI",0,0,0,0,0,0,0
1882,"Sesimpel itu..
Siang Nusantara. https://t.co/7OncY9PTWl",0,0,0,0,0,0,0
1883,"@SantorinisSun Dicintai warga..
Ada pak Basuki juga, ikut mengamati pak Jokowi.. rompinya keren.
Kinclong kena sinar matahari.. https://t.co/jHAHsTwOZy",0,0,0,0,0,0,0
1884,"Bertambah lagi satu kandidat.. 
Silahkan berkompetisi dengan sehat..
Kita rakyat sebagai pengamat.
Siapakah orang yang paling tepat.. https://t.co/hlXz0RnypZ",0,0,0,0,0,0,0
1885,"@susipudjiastuti @iwanfals Aamiin..
Semangat bu..",0,0,0,0,0,0,0
1886,@SantorinisSun Jangan asal nyumbang.. 👌 https://t.co/RqycXmkG5V,0,0,0,0,0,0,0
1887,"@OmBara45 Karena warganya adalah salah satu sumber kekuatannya setelah keluarga..
Itu yang agak botak sebelah kiri, menterinya ya..
Pak Basuki.. https://t.co/4VYnubZfUC",0,0,0,0,0,0,0
1888,@Ndaxwz 💖💖💖 https://t.co/x4WpjWH6sP,0,0,0,0,0,0,0
1889,"@MIMIWEEKA21 @YONeal1 Waahh Indonesia emang syurgahhh kuliner..
🥳🥳🥳",0,0,0,0,0,0,0
1890,"@SiNiel1 Wah keren, siapin rompi, pelampung..
Uji nyali nih.. 😍😍😍",0,0,0,0,0,0,0
1891,@na_dirs @Hilmi28 Ehe... https://t.co/6zlgthbhFN,0,0,0,0,0,0,0
1892,"@YONeal1 Cabe rawit lagi mahal g di sana teh??
😋😋😋",0,0,0,0,0,0,0
1893,"@bonngbudi Selamat pagi..
Udah sampai di Hongkong tah??
Atau siap2 landing??",0,0,0,0,0,0,0
1894,"@__NanaRosa @TogaHQ @jokowi @KemenPU Masih ada jalan tanah.
G kebayang majunya perekonomian di sana nanti. https://t.co/DrlqGB60BG",0,0,0,0,0,0,0
1895,"@Fasazega @jokowi Yang paling kiri pak Basuki??
Uwuwuuu.. https://t.co/E9IMISldjm",0,0,0,0,0,0,0
1896,"@SantorinisSun Jalan tanah ini sedikit yang akan menjadi jalan lingkar selatan Nias.
Dibangun dari pajak kita.
Terima kasih telah ikut membantu memeratakan perekonomian di wilayah Indonesia.🙏. https://t.co/sspoPo9v4c",0,0,0,0,0,0,0
1897,"@monsterhiphoop @YogaAdrianyoga6 @JudahLion188 @mohmahfudmd Entah, perasaan kemarin diresuffle, diganti ma mang Ujang, bandar jengkol.
Kerjanya sama, banyak ekol (akal).",0,0,0,0,0,0,0
1898,"@TogaHQ Selamat yaa..
Semoga dengan akan dibangunnya jalan lingkar Nias akan berdampak positif pada perekonomian. https://t.co/S0a8NFfbT3",0,0,0,0,0,0,0
1899,"@SantorinisSun Sejarah tak keliru, tetapi orang-orang yang mencoba membelokkan arah yang patut kita tampar. https://t.co/Ha1LGR8ogK",0,0,0,0,0,0,0
1900,@p1_eka @panjianom102 @InneTamarani Surga dari Hongkong.. https://t.co/8NKuOFL0x9,0,0,0,0,0,0,0
1901,"@p1_eka @panjianom102 @InneTamarani Buset, garangan pada ketipeng, mak emak banget tuh Tian Sasongko..
Beningan mbak Ekalah kemana2.. 
🥳🥳🥳",0,0,0,0,0,0,0
1902,"@acnewbie 🤗🤗🤗..
Semangaattt... https://t.co/i2VOxAFdQZ",0,0,0,0,0,0,0
1903,@monsterhiphoop @YogaAdrianyoga6 @JudahLion188 @mohmahfudmd 🤣🤣🤣🤣,0,0,0,0,0,0,0
1904,@Rahman4689 @SosialRepublik @taofan_pratama @na_dirs @Kemenag_RI Tul salah lo. 👌,0,0,0,0,0,0,0
1905,"Amboiii senangnya lihat pak Jokowi tertawa..
🥳🥳🥳..
Kebahagiaan yang menular..

Kala pak Jokowi mengunjungi pasar rakyat di Nias, Sumut pada hari Rabu, 6 Juli 2022. https://t.co/ZJJJHmVKwl",0,0,0,0,0,0,0
1906,@Rahman4689 @SosialRepublik @taofan_pratama @na_dirs @Kemenag_RI Berarti salah Jokowi ya ma kemenag??,0,0,0,0,0,0,0
1907,"@Rahman4689 @SosialRepublik @taofan_pratama @na_dirs @Kemenag_RI Ok, jadi menurut logika masnya, kalo pemerintah udah ngelobby mestinya meskipun ada atau g penambahan kuota, jamaah haji wajib dipersiapkan untuk antisipasi.
Gitu??",0,0,0,0,0,0,0
1908,"@Rahman4689 @SosialRepublik @taofan_pratama @na_dirs @Kemenag_RI Ok, tapi apa jamaah haji g dilakukan manasik??
Cek kesehatan, belum persiapan untuk di sana.",0,0,0,0,0,0,0
1909,@Rahman4689 @SosialRepublik @taofan_pratama @na_dirs @Kemenag_RI Masnya udah scroll keatas untuk tau jawabannya??,0,0,0,0,0,0,0
1910,"@DSasobarami Lengan pendek, simpel n modis.",0,0,0,0,0,0,0
1911,@TriSuwanti20 🥺🥺🥺,0,0,0,0,0,0,0
1912,"@AyamSegar3 Wah Yam, ati2 lho, ntar cepet gede n bulunya bisa dicabutin buat bikin kemoceng..",0,0,0,0,0,0,0
1913,"@Madebylaluna Udah tau dia bukan jodohku, tetap aja sayang.
Mendoakan yang terbaik, selalu mensupportnya sambil nyari jodoh yang sebenarnya..
😋👌",0,0,0,0,0,0,0
1914,"@bendolganteng @SantorinisSun @DivHumas_Polri Masalahnya g mudah.
Udah pas orang yang disegani Yai yang menyarankan agar oknum tersebut menyerahkan diri.",0,0,0,0,0,0,0
1915,@agama_nusantara Selamat dan turut berbahagia untuk mas Baskoro dan mbak Sekar.. https://t.co/jLMsNodqkI,0,0,0,0,0,0,0
1916,"@SantorinisSun Semua sama dimata hukum.

https://t.co/s4H12TysRU",0,0,0,0,0,0,0
1917,"@PostinusGul Ya, mudah2an jika pusat turun tangan juga telah dikunjungi presiden, akan semakin cepat prosesnya. https://t.co/aLPYm0arEH",0,0,0,0,0,0,0
1918,"@SosialRepublik @Rahman4689 @taofan_pratama @na_dirs @Kemenag_RI Benar, kita minta tambahan kuota haji mengingat haji kemarin tertunda karena pandemi juga untuk mengurangi daftar tunggu haji tapi pemberitahuan pengabulan kuota mepet sekali sehingga tidak mungkin bisa kita kejar.",0,0,0,0,0,0,0
1919,@PostinusGul @jokowi Selamat pastor.. https://t.co/FfBG9DDH0Q,0,0,0,0,0,0,0
1920,@CerishIva @ListyoSigitP @C_AjiMahameru52 Negara kalah ma panci.. https://t.co/t1hKuZKKcL,0,0,0,0,0,0,0
1921,@Rahman4689 @taofan_pratama @na_dirs @Kemenag_RI Mungkin bisa dimengerti. https://t.co/EDgwUEPCX0,0,0,0,0,0,0,0
1922,"@SantorinisSun Depok, gitu lho..
😑😑😑..
https://t.co/37vkMHqrMJ",0,0,0,0,0,0,0
1923,"Jangan dipisah ya.. 👌
Cebong mah nonton aja sambil ngemil. https://t.co/RwHZyl7JLS",0,0,0,0,0,0,0
1924,"@ListyoSigitP @C_AjiMahameru52 Selamat hari Bhayangkara..
Ora et Labora..
Bekerja dengan presisi bukan pregigi.. https://t.co/PtQir1SEwI",0,0,0,0,0,0,0
1925,"@monsterhiphoop Aseeekkk, ntar dapet puppy atuh ya",0,0,0,0,0,0,0
1926,"@monsterhiphoop Ssttt, Bryno lagi apa??",0,0,0,0,0,0,0
1927,"@TriSuwanti20 Waalaikum salam, bude..
Met sarapan..
Mochi n the gank lagi apa??",0,0,0,0,0,0,0
1928,@adiiiinn Cantik.. 🤗,0,0,0,0,0,0,0
1929,@benedictus82 Hati2 di jalan..,0,0,0,0,0,0,0
1930,https://t.co/8P1zbQAnjx,0,0,0,0,0,0,0
1931,"@prastow Aamiin..
Selamat pagi pak Prastowo..",0,0,0,0,0,0,0
1932,"@__AnakKolong @SIWE_NDARA Ehem.. 👌..
https://t.co/KPbRtuxkHv",0,0,0,0,0,0,0
1933,"@JinTogel Itu bukan tatto.
Itu tempelan permen karet Yosan.",0,0,0,0,0,0,0
1934,@SantorinisSun Alhamdulillah.. https://t.co/MkFE4IBGA2,0,0,0,0,0,0,0
1935,"@Samsung35936774 @jokowi Waalaikum salam..
Dibantuin jawab yaa..",0,0,0,0,0,0,0
1936,"@jokowi Inikah, pak presiden?? https://t.co/HFNDctZ28E",0,0,0,0,0,0,0
1937,"@Raja_niel Selamat pagi bang Raja..
Hendak kemanakah??",0,0,0,0,0,0,0
1938,"@retnosetyow4t Aamiin..
Mbak Retno, apa kabar..
Selamat pagi.. https://t.co/MwHfIVx5HL",0,0,0,0,0,0,0
1939,@YusuwaW Selamat pagi mas Wicaksono.. https://t.co/y7uQIfzmeU,0,0,0,0,0,0,0
1940,@UripSmuliajaya Selamat pagi mas Urip.. https://t.co/qJltW4Br0f,0,0,0,0,0,0,0
1941,"@RonnyYulianto7 Waahh ada Boss..
Selamat pagi bang Ronny.. https://t.co/CDCrfMRHKs",0,0,0,0,0,0,0
1942,@Luthfi_nashrul Selamat pagi bang Lutfi.. https://t.co/9Ijj4icZcK,0,0,0,0,0,0,0
1943,"@MaryanaNunung Pagi mbak Nunung..
Wah di mana ini..?? https://t.co/ZnPV4qgY8k",0,0,0,0,0,0,0
1944,"@_mybeib Mbak Susaaannn...
🤗🤗🤗..
Selamat pagi.. https://t.co/zJmbp7DRMJ",0,0,0,0,0,0,0
1945,"@arieanastasia2 Selamat pagi..
Cantiknya..
Kuncirnya bikin tambah uwuuuu.. 😍😍😍...
Titip elus sayang dipipinya dan kubisikkan doa, semoga malaikat kecil selalu dijaga olehNya..
Aamiin.. https://t.co/Wm7mgNt8tw",0,0,0,0,0,0,0
1946,@sylviawoskan Selamat pagi mbak Sylvia.. https://t.co/lPm0lj9TfA,0,0,0,0,0,0,0
1947,"@VerenaSusilowa1 Memberkati kita semua..
Aamiin..
Selamat pagi mbak Ve.. https://t.co/rZYnHPWwS8",0,0,0,0,0,0,0
1948,@Cupidlucky2 Pagi mbak Martha.. https://t.co/MjTsxnBOWq,0,0,0,0,0,0,0
1949,@HendroWibowoYZA Ada sapiiiii... 🤣🤣🤗🤗🤗,0,0,0,0,0,0,0
1950,@Iwankristanto15 Selamat pagi.. https://t.co/5XEpVZChmb,0,0,0,0,0,0,0
1951,"@PFTee Waahhh makasiiihhh..
Geer nih..
🤣🤣🤣🥳🥳🥳..
Pagiii https://t.co/m4n2GEJWEz",0,0,0,0,0,0,0
1952,"Sat set sat set..
Dia emang jagonya..
🤧🤧🤧 https://t.co/2XfOy1KCA3",0,0,0,0,0,0,0
1953,"Jangan kau bangunkan perempuan yang sedang dilanda cinta.
Biarkan dia larut dalam mimpi manis, agar tak menangis saat menghadapi fakta yang ternyata pahit.
~Mark Twain https://t.co/VsOax9YWnS",0,0,0,0,0,0,0
1954,"Negara dapat runtuh jika terlalu banyak fitnah dan hoax yang disebarkan.

Terima kasih untuk kalian yang terus menyuarakan kebenaran.. 🙏🙏.
Jangan pernah lelah mencintai negeri ini.

Selamat pagi, para penjaga NKRI.. https://t.co/Ec6He8HxtK",0,0,0,0,0,0,0
1955,@bonngbudi Selamat beristirahat koh.. https://t.co/D2nipE5g7X,0,0,0,0,0,0,0
1956,"@MoelyonovDjalil Sakit itu tau..
Et dah yang ngeplak g ada akhlak..",0,0,0,0,0,0,0
1957,@Godblessus16_ A U ok ??,0,0,0,0,0,0,0
1958,"@__AnakKolong @ListyoSigitP @DivHumas_Polri Selamat hari Bhayangkara..
Dari kami yang masih sedikiiiitt menaruh harapan akan kerja pulici. https://t.co/7y4j8m2fmC",0,0,0,0,0,0,0
1959,@AnastasiaNuning Hello Bandit..,0,0,0,0,0,0,0
1960,"@DSasobarami Aamiin..
Purwokerto..
Alun2 Purwokerto??
Soto sokaraja, di dekatnya banyak yang jualan kripik tempe.",0,0,0,0,0,0,0
1961,@AAmafut @__AnakKolong Itulah..,0,0,0,0,0,0,0
1962,Ciamik.. https://t.co/CT9wcVgnuG,0,0,0,0,0,0,0
1963,"@PPixelfun Love it..
Thx.. 🙏🙏",0,0,0,0,0,0,0
1964,"@__XPaijo Ke Kudus aja.
Nikmati holly soto.",0,0,0,0,0,0,0
1965,"@hendri_hrm Jawab aja kisanak, silahkan..",0,0,0,0,0,0,0
1966,"@hendri_hrm Santuyyy aja.
Silahkan menjawab,",0,0,0,0,0,0,0
1967,@jokowi Selamat Hari Bhayangkara kepada pak Hoegeng dan pulici tidur. https://t.co/W6TYgKEUuF,0,0,0,0,0,0,0
1968,"@hendri_hrm Silahkan dengan 2 jawaban tersebut.
Jika non muslim jawabnya apa, jika muslim jawabnya apa.",0,0,0,0,0,0,0
1969,@hendri_hrm Berarti jika muslim dan non muslim berbeda jawabannya ya.,0,0,0,0,0,0,0
1970,@hendri_hrm Penting ya,0,0,0,0,0,0,0
1971,@hendri_hrm Seperti apa misalnya yang dibawa Rasulullah dan dicontohkan oleh kaum di sini.,0,0,0,0,0,0,0
1972,"@junimendo007 Kan jenggotnya mirip jembut..
🥳🥳🥳",0,0,0,0,0,0,0
1973,"@hendri_hrm Hmmm...
Lebih bangga dengan budaya Arab, kisanak??
Budaya Arab seperti apakah yang positif??
Bisa beri contoh??",0,0,0,0,0,0,0
1974,"Itu sapi yang dipegang Anies untuk kurban??
Sakit dia.. tuh terkelupas sebagian kulit dekat tanduknya.
Bukankah syarat hewan kurban itu sehat?? https://t.co/IV7SPbOgkW",0,0,0,0,0,0,0
1975,"🤣🤣🤣...
Sabiiiii.... https://t.co/A0QKHyd8bH",0,0,0,0,0,0,0
1976,"@SantorinisSun Bosen dengernya..
Piu piuuuu.. https://t.co/6V1mP6obrk",0,0,0,0,0,0,0
1977,"@__AnakKolong Anak buyut kapiten Pattimura lho ini yang bilang..
Kalian yang sodara bukan, tetangga bukan, kok ngeyellll.. https://t.co/kmhg8jycWI",0,0,0,0,0,0,0
1978,"Maaf muk nyamuk, aku ketawain.. 🤣🤣🤣",0,0,0,0,0,0,0
1979,"@monsterhiphoop Kenapa..
Masih inget mantan tan..",0,0,0,0,0,0,0
1980,"Pak Jokowi berbahasa Inggris..

https://t.co/2NrSCW6fcT",0,0,0,0,0,0,0
1981,@monsterhiphoop Kangen dia yee..,0,0,0,0,0,0,0
1982,@kuyabulus @__AnakKolong Maksudnya??,0,0,0,0,0,0,0
1983,"Lagi dan Lagi..
😐😐😐..

https://t.co/s5ciUAHVIe",0,0,0,0,0,0,0
1984,"@Hanz22604636 @TeyengCekap @SyamChaniago Buset, bukannya body shamming..
Tuh kepala si Syam mirip onde2...
Bulet dan kopong isinya.. https://t.co/7uk94KteUZ",0,0,0,0,0,0,0
1985,"@upilitilia Ok..
Langsung gedein avanya..
.
.
.
Ngamati.. 🧐🧐🧐",0,0,0,0,0,0,0
1986,"@arieanastasia2 Aamiin..
Selamat pagi..
Pa kabar bidadari mungil?? https://t.co/Ywi3VaJxur",0,0,0,0,0,0,0
1987,"@Sintamahalona Mbak Sinta, selamat pagi.. https://t.co/Itg4mYQjd7",0,0,0,0,0,0,0
1988,@JosefSutjahjono 🙏🙏🙏,0,0,0,0,0,0,0
1989,@Pelangi32224458 Pagiiii. https://t.co/4gEG0RqsT6,0,0,0,0,0,0,0
1990,"@AnastasiaNuning Aamiin..
Selamat pagi mbak Nuning.. https://t.co/keNOkvfwHX",0,0,0,0,0,0,0
1991,"@upilitilia Pagii..
Itu alasnya, daun apa??",0,0,0,0,0,0,0
1992,"@Jud303i @__AnakKolong Boikot google..
🤣🤣🤣",0,0,0,0,0,0,0
1993,"@MSugiharto10 @maspiyuaja Sama2 g ada akhlak.
Jelas?? 🖕🖕🖕",0,0,0,0,0,0,0
1994,"@SangGuru2471 Bah...
🤣🤣🤣",0,0,0,0,0,0,0
1995,"@Pekaklonto76 Selamat pagi, Pekak..
Whiskey lagi apa tah ?? https://t.co/UdJqfUO7IA",0,0,0,0,0,0,0
1996,"@Pra__93 🤣🤣🤣..
Pagi Bonbon. https://t.co/tMOU14ds4t",0,0,0,0,0,0,0
1997,"@__AnakKolong Ya gimana g yakin..
Cross check ke google dapet ginian..
Belum lagi sekelas kompas, detik n the gank.
😑😑😑..

Untung Yai2 lempeng menjelaskan dan ada keturunan kapiten Pattimura juga ikut jelaskan.

Kalo g, bisa kacau sejarah. https://t.co/NzMhZ3zWJZ",0,0,0,0,0,0,0
1998,"@devi2207 Juga kita semua..
Aamiin..
Pagi mbak Devi.. https://t.co/5OmuaUYYg7",0,0,0,0,0,0,0
1999,"@OmDickyajah Gara2 tolnya pak Basuki nih..
🥳🥳🥳 https://t.co/xjUdN86sn7",0,0,0,0,0,0,0
2000,"@AlharisLutfi Kadang jenuh juga ngetwit serius..
Pagi Boss.. https://t.co/WoprXI6OJB",0,0,0,0,0,0,0
2001,"@mx00711 Iyaaa, buktinya banyak tuh warga Jateng yang beragama Katholik juga Protestan..
😋😋😋",0,0,0,0,0,0,0
2002,"@ovyz_indogrind 🙏🙏🙏
Pagiii https://t.co/D2zoPHrsPg",0,0,0,0,0,0,0
2003,"@dsangg377 Ha ha ha..
Pagiii https://t.co/jh4QO8kIbr",0,0,0,0,0,0,0
2004,@Agustin30122258 Pagi Boss.. https://t.co/YITFbGcQ9A,0,0,0,0,0,0,0
2005,"@OmDickyajah Kang Dicky juga, aamiin..
Pagiii https://t.co/gDrIvqcLws",0,0,0,0,0,0,0
2006,"@VerenaSusilowa1 Juga kita semua..
Aamiin..
Selamat pagi mbak Ve.. https://t.co/61qI6UE9Ws",0,0,0,0,0,0,0
2007,"@junimendo007 Selamat pagi mbak Juni..
Ha ha ha.. https://t.co/N1yzMEO7xy",0,0,0,0,0,0,0
2008,"Kalo Yai yang ngetwit, kita percaya karena banyak sumber bahkan sekelas Litbang Kemendagri mengatakan jika kapiten Pattimura adalah muslim. https://t.co/d4rJUltdse",0,0,0,0,0,0,0
2009,"Pak Basuki emang uwuuuu..
Sehat terus ya pak.. https://t.co/wXrkGWUoDJ",0,0,0,0,0,0,0
2010,"Yesus adalah orang Kudus..
No debat..👌
Selamat pagi, NKRI. https://t.co/LciqcbqcNt",0,0,0,0,0,0,0
2011,Ehe... https://t.co/Ja6AXDnlmp,0,0,0,0,0,0,0
2012,"@SiNiel1 Blokir, lepas blokiran.
Jadi g saling follow lagi.
Ngapain temenan ma akun toxic.",0,0,0,0,0,0,0
2013,"@DSasobarami Keduanya.. ??
Kasi tau atuh...
Yang rajin pake skincare, facenya lebih putih, siapa namanya, yang lebih suka luluran siapa namanya..
🥳🥳🥳",0,0,0,0,0,0,0
2014,"Capt. @tjapoenglaut 
Ini yang benar..
Keturunan kapiten Pattimura yang berbicara.
Maaf tadi hanya melihat berita saja.
🙏",0,0,0,0,0,0,0
2015,"@DSasobarami Ada guling buluuuu...
🤩🤩🤩..
Jantan dan betina ??
Siapa namanya..",0,0,0,0,0,0,0
2016,"@tjapoenglaut Punten Capt..
Beliau memang muslim.
https://t.co/vAJhnT11ZH",0,0,0,0,0,0,0
2017,"@Cakra_Pasopati @gadisresidu_b3 Kapiten Pattimura memang muslim.
Kapiten mungkin diambil dari pangkatnya.
https://t.co/vAJhnT11ZH",0,0,0,0,0,0,0
2018,@JinTogel Dulu 3% sekarang entahlah..,0,0,0,0,0,0,0
2019,"@jimmysinback Gimana koh Jimmy..
Udah agak sehat sekarang??",0,0,0,0,0,0,0
2020,"Apapun masalahmu..
Ada solusinya.. 🙏🤗 https://t.co/d5yVUuGqkU",0,0,0,0,0,0,0
2021,"Digoreng lagi, Boss??
Basi..
https://t.co/EbbK9331Rj",0,0,0,0,0,0,0
2022,"@Listy9021 Jahat banget..
Apa salahnya??
🥺🥺🥺",0,0,0,0,0,0,0
2023,"@heni46201049 @Simbok_Dharmi @Leonita_Lestari Cantik mbak Heni..
Nguri2 budaya juga..
Izin culung picnya yaa..
Hatur nuhun.. 🤩🙏🙏 https://t.co/Z0eZyyyvYG",0,0,0,0,0,0,0
2024,"Pesannya tak tertulis..

FYI, Indonesia adalah pengimpor biji2an terbesar dari Ukraina..
Secara halus, pak Jokowi mengusahakan agar mie instan kesukaan kita, gorengan, kue2 g tambah naik harganya.
 https://t.co/BQe09h7Lmt",0,0,0,0,0,0,0
2025,@WidyoLita Masih inget.. 😆😆🤗🤗😍 https://t.co/IXxVp1SQKa,0,0,0,0,0,0,0
2026,"@adiiiinn Bener2 majikan dia..
Ada namanya tah??",0,0,0,0,0,0,0
2027,"@WidyoLita Waahh Oshi dah gede..
Helloo Oshi...
😍😍🤗🤗🤗🤗",0,0,0,0,0,0,0
2028,"@adiiiinn Giginya gatelll..
Eksplore.. 🤩🥳🥳",0,0,0,0,0,0,0
2029,"@adiiiinn Kocheng bumi..😆
Coba aja dia main di halaman, g keliatan karena bulunya ""menyatu"" ma tanah..
Itu peyuuuuttt, ndut banget, mabok cucu... 😍😍😍",0,0,0,0,0,0,0
2030,"@riefreak @DIVA_NKRI @BobbyAndhika11 Hmm..
Orang yang kau jadikan meme itu pernah didoakan mualaf lho..
https://t.co/jOx1slzvW6",0,0,0,0,0,0,0
2031,"Buset, ketua MUI pusat ngetwit gini.. 
G malu apa..??
Kompormu kurang panas, Boss.. https://t.co/Zipfg3oWX8",0,0,0,0,0,0,0
2032,@locomidulcecoco Ok.,0,0,0,0,0,0,0
2033,"@locomidulcecoco Woohh kenapa neng Lia ??
Sakit tah??",0,0,0,0,0,0,0
2034,"@tjapoenglaut Titip ucapan selamat ultah ya Tjapt..

Selamat berulang tahun cancer girl..
Panjang umur, sehat, bahagia..
Cantik, murah hati dan senyum.. https://t.co/B7HwX7zczX",0,0,0,0,0,0,0
2035,"@monsterhiphoop Story lo mana atuh..
BTW meskipun telat hampir 2 minggu, HBD yaa, panjang umur, sehat, ceria dan cepet nemuin mamynya anak2..
Aamiin. https://t.co/Nr1odT1iJj",0,0,0,0,0,0,0
2036,"@Simbok_Dharmi @ArifNuriz Punten menjawab..
Ini salah satu yang patut diapresiasi dari yai selama presiden Jokowi pergi dan direspon positif.
https://t.co/11dNAW9IXz",0,0,0,0,0,0,0
2037,"@__AnakKolong @CeciliaSuwanda1 @prabowo Ya..
Untuk kali ini aku setuju..
Sebagai menteri, prajurit bukan sebagai ketua partai. https://t.co/v3Re8nNPeP",0,0,0,0,0,0,0
2038,"@OmDickyajah @jokowi Aamiin..
Yess.. lega lihatnya pak presiden telah tiba dengan selamat ya..
Pergi diantar wapres dan istri.
Pulang disambut. https://t.co/cpmaIaYNOv",0,0,0,0,0,0,0
2039,"@K_Ompu Yess..
Ini hasilnya.. https://t.co/TtNSFEaRO5",0,0,0,0,0,0,0
2040,"@ayu__mantari Aamiin..
Mungkin langsung ngaso g ya, VC ma cucunya ?? https://t.co/FjOSyFFpZV",0,0,0,0,0,0,0
2041,"@tjapoenglaut Iya dong, Cimahi itu Bandung coret. 👌 https://t.co/DjEVIZNhGj",0,0,0,0,0,0,0
2042,@Luthfi_nashrul Iya https://t.co/JcGcqU33Ls,0,0,0,0,0,0,0
2043,"@KTabahawa Lega rasanya ya lihat beliau kembali dengan selamat..
Tapi g ada capeknya, langsung takziah.. https://t.co/9E7r1iiynY",0,0,0,0,0,0,0
2044,@markenyot6 Aamiin.. https://t.co/0cb1nCJLZX,0,0,0,0,0,0,0
2045,"@DSasobarami Weehhh semoga lekas sembuh, koh..
Minum air jahe biar angetan badan..",0,0,0,0,0,0,0
2046,@monsterhiphoop Pake cincau biar tambah seger..,0,0,0,0,0,0,0
2047,"@Leonita_Lestari Anaknya nih..
Tanpa janji DP rumah 0% sat set sat set das des warga dapat menghuni rumah..
Senggol dong mas wali..
 @gibran_tweet https://t.co/gNsNyZRIvL",0,0,0,0,0,0,0
2048,@monsterhiphoop Mik cucu dulu..,0,0,0,0,0,0,0
2049,"Bersama Menlu, ibu Retno langsung takziah, menyampaikan rasa duka cita pada keluarga alm. Bapak menteri Tjahjo Kumolo.. https://t.co/sztWE4rpUb",0,0,0,0,0,0,0
2050,"Selamat datang pak presiden.
Pak Jokowi beserta rombongan tiba kembali di Indonesia pada hari Sabtu, 2 Juli 2022. https://t.co/ey2RDs9pQf",0,0,0,0,0,0,0
2051,"@mx00711 Bener, cuma pengen njitak aja saking keselnya..
🤣🤣🤣",0,0,0,0,0,0,0
2052,"@mx00711 Kok g kelindes aja ya sekalian..
Biar berkurang satu orang bloon..",0,0,0,0,0,0,0
2053,@sylviawoskan Ni diaa... 🥳🥳🥳 https://t.co/pSGGWyIVFI,0,0,0,0,0,0,0
2054,"@jokowi @roosfeary Alm. Bapak Tjahjo Kumolo adalah orang baik..
Humble n sederhana..
Dari almarhum, aku belajar untuk membumi..
Al Fatihah.. https://t.co/eLQnPHtnjn",0,0,0,0,0,0,0
2055,"@gajahpolkadot Pagi Gajah..
Wah pangling avanya..
Happy weekend yaa..
🤗🤗🤗 https://t.co/dm6y6CO8MD",0,0,0,0,0,0,0
2056,@sylviawoskan G keshoot ya.. 🤭,0,0,0,0,0,0,0
2057,Barakallah.. https://t.co/EUeauS6bXW,0,0,0,0,0,0,0
2058,"@seroja_merah Bah, sempat lihat tah...
🤭🤭🤣🤣🤣🤣...
Pagiii https://t.co/vqfJotxOQb",0,0,0,0,0,0,0
2059,"@netral_isme Oh iya dong..
Itu di Nias, naa ini untuk banjir di Bandung..
Keren lho ada mesjidnya ditengah embung Gedebage. https://t.co/TtVngz4jvG",0,0,0,0,0,0,0
2060,"@Samsung35936774 Main pasir tapi hasilnya, Boss..
Beliau sedang di Nias kemarin. https://t.co/DlsYQsLQXw",0,0,0,0,0,0,0
